geoname,code,geofips,description,year,dollars
Washington,WA, 53000,Clothing and footwear,2006,6240.1
Washington,WA, 53000,Gasoline and other energy goods,2006,6341.7
Washington,WA, 53000,Other nondurable goods,2006,14374.4
Washington,WA, 53000,Services,2006,138996.3
Washington,WA, 53000,Household consumption expenditures (for services),2006,133780.2
Washington,WA, 53000,Housing and utilities,2006,42141.3
Washington,WA, 53000,Health care,2006,30161.2
Washington,WA, 53000,Transportation services,2006,8173.9
Washington,WA, 53000,Recreation services,2006,8336.4
Washington,WA, 53000,Food services and accommodations,2006,13320.9
Washington,WA, 53000,Financial services and insurance,2006,15009.3
Washington,WA, 53000,Other services,2006,16637.3
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2006,5216.1
Washington,WA, 53000,Gross output of nonprofit institutions,2006,19229.0
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2006,14012.9
Washington,WA, 53000,Personal consumption expenditures,2007,223430.0
Washington,WA, 53000,Goods,2007,76179.1
Washington,WA, 53000,Durable goods,2007,28973.0
Washington,WA, 53000,Motor vehicles and parts,2007,8350.9
Washington,WA, 53000,Furnishings and durable household equipment,2007,6938.7
Washington,WA, 53000,Recreational goods and vehicles,2007,10345.5
Washington,WA, 53000,Other durable goods,2007,3337.9
Washington,WA, 53000,Nondurable goods,2007,47206.1
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2007,18836.6
Washington,WA, 53000,Clothing and footwear,2007,6481.8
Washington,WA, 53000,Gasoline and other energy goods,2007,6707.5
Washington,WA, 53000,Other nondurable goods,2007,15180.2
Washington,WA, 53000,Services,2007,147250.9
Washington,WA, 53000,Household consumption expenditures (for services),2007,141897.9
Washington,WA, 53000,Housing and utilities,2007,44232.1
Washington,WA, 53000,Health care,2007,32887.4
Washington,WA, 53000,Transportation services,2007,8781.8
Washington,WA, 53000,Recreation services,2007,9093.4
Washington,WA, 53000,Food services and accommodations,2007,13468.9
Washington,WA, 53000,Financial services and insurance,2007,15760.5
Washington,WA, 53000,Other services,2007,17673.7
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2007,5353.0
Washington,WA, 53000,Gross output of nonprofit institutions,2007,20389.0
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2007,15036.0
Washington,WA, 53000,Personal consumption expenditures,2008,231125.1
Washington,WA, 53000,Goods,2008,75408.5
Washington,WA, 53000,Durable goods,2008,26621.9
Washington,WA, 53000,Motor vehicles and parts,2008,7151.6
Washington,WA, 53000,Furnishings and durable household equipment,2008,6546.1
Washington,WA, 53000,Recreational goods and vehicles,2008,9705.7
Washington,WA, 53000,Other durable goods,2008,3218.5
Washington,WA, 53000,Nondurable goods,2008,48786.6
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2008,19729.9
Washington,WA, 53000,Clothing and footwear,2008,6115.9
Washington,WA, 53000,Gasoline and other energy goods,2008,7524.0
Washington,WA, 53000,Other nondurable goods,2008,15416.8
Washington,WA, 53000,Services,2008,155716.6
Washington,WA, 53000,Household consumption expenditures (for services),2008,149493.6
Washington,WA, 53000,Housing and utilities,2008,46199.6
Washington,WA, 53000,Health care,2008,35725.2
Washington,WA, 53000,Transportation services,2008,9094.8
Washington,WA, 53000,Recreation services,2008,9621.8
Washington,WA, 53000,Food services and accommodations,2008,13778.1
Washington,WA, 53000,Financial services and insurance,2008,16396.2
Washington,WA, 53000,Other services,2008,18677.8
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2008,6222.9
Washington,WA, 53000,Gross output of nonprofit institutions,2008,21901.6
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2008,15678.7
Washington,WA, 53000,Personal consumption expenditures,2009,229106.3
Washington,WA, 53000,Goods,2009,70665.9
Washington,WA, 53000,Durable goods,2009,24409.8
Washington,WA, 53000,Motor vehicles and parts,2009,6694.0
Washington,WA, 53000,Furnishings and durable household equipment,2009,5604.1
Washington,WA, 53000,Recreational goods and vehicles,2009,9087.6
Washington,WA, 53000,Other durable goods,2009,3024.1
Washington,WA, 53000,Nondurable goods,2009,46256.2
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2009,19662.2
Washington,WA, 53000,Clothing and footwear,2009,5601.7
Washington,WA, 53000,Gasoline and other energy goods,2009,5434.5
Washington,WA, 53000,Other nondurable goods,2009,15557.8
Washington,WA, 53000,Services,2009,158440.4
Washington,WA, 53000,Household consumption expenditures (for services),2009,151882.9
Washington,WA, 53000,Housing and utilities,2009,47730.7
Washington,WA, 53000,Health care,2009,38338.4
Washington,WA, 53000,Transportation services,2009,8597.2
Washington,WA, 53000,Recreation services,2009,9678.5
Washington,WA, 53000,Food services and accommodations,2009,13425.3
Washington,WA, 53000,Financial services and insurance,2009,15342.8
Washington,WA, 53000,Other services,2009,18770.0
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2009,6557.5
Washington,WA, 53000,Gross output of nonprofit institutions,2009,23167.8
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2009,16610.3
Washington,WA, 53000,Personal consumption expenditures,2010,235507.5
Washington,WA, 53000,Goods,2010,73096.2
Washington,WA, 53000,Durable goods,2010,24894.2
Washington,WA, 53000,Motor vehicles and parts,2010,6981.9
Washington,WA, 53000,Furnishings and durable household equipment,2010,5614.2
Washington,WA, 53000,Recreational goods and vehicles,2010,9081.6
Washington,WA, 53000,Other durable goods,2010,3216.5
Washington,WA, 53000,Nondurable goods,2010,48202.1
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2010,19972.7
Washington,WA, 53000,Clothing and footwear,2010,6190.2
Washington,WA, 53000,Gasoline and other energy goods,2010,6237.7
Washington,WA, 53000,Other nondurable goods,2010,15801.4
Washington,WA, 53000,Services,2010,162411.3
Washington,WA, 53000,Household consumption expenditures (for services),2010,155555.1
Washington,WA, 53000,Housing and utilities,2010,47855.9
Washington,WA, 53000,Health care,2010,39613.1
Washington,WA, 53000,Transportation services,2010,8560.8
Washington,WA, 53000,Recreation services,2010,10083.5
Washington,WA, 53000,Food services and accommodations,2010,13848.8
Washington,WA, 53000,Financial services and insurance,2010,16499.7
Washington,WA, 53000,Other services,2010,19093.4
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2010,6856.1
Washington,WA, 53000,Gross output of nonprofit institutions,2010,24161.1
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2010,17305.0
Washington,WA, 53000,Personal consumption expenditures,2011,246746.3
Washington,WA, 53000,Goods,2011,77620.4
Washington,WA, 53000,Durable goods,2011,26054.3
Washington,WA, 53000,Motor vehicles and parts,2011,7274.7
Washington,WA, 53000,Furnishings and durable household equipment,2011,5649.1
Washington,WA, 53000,Recreational goods and vehicles,2011,9584.5
Washington,WA, 53000,Other durable goods,2011,3545.9
Washington,WA, 53000,Nondurable goods,2011,51566.1
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2011,20901.5
Washington,WA, 53000,Clothing and footwear,2011,6838.7
Washington,WA, 53000,Gasoline and other energy goods,2011,7494.7
Washington,WA, 53000,Other nondurable goods,2011,16331.1
Washington,WA, 53000,Services,2011,169125.9
Washington,WA, 53000,Household consumption expenditures (for services),2011,161486.7
Washington,WA, 53000,Housing and utilities,2011,49692.4
Washington,WA, 53000,Health care,2011,40925.8
Washington,WA, 53000,Transportation services,2011,9142.3
Washington,WA, 53000,Recreation services,2011,10311.5
Washington,WA, 53000,Food services and accommodations,2011,14592.0
Washington,WA, 53000,Financial services and insurance,2011,17265.8
Washington,WA, 53000,Other services,2011,19557.1
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2011,7639.2
Washington,WA, 53000,Gross output of nonprofit institutions,2011,25566.9
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2011,17927.7
Washington,WA, 53000,Personal consumption expenditures,2012,257665.9
Washington,WA, 53000,Goods,2012,79967.6
Washington,WA, 53000,Durable goods,2012,27344.4
Washington,WA, 53000,Motor vehicles and parts,2012,7650.0
Washington,WA, 53000,Furnishings and durable household equipment,2012,5807.6
Washington,WA, 53000,Recreational goods and vehicles,2012,10254.1
Washington,WA, 53000,Other durable goods,2012,3632.8
Washington,WA, 53000,Nondurable goods,2012,52623.2
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2012,21436.4
Washington,WA, 53000,Clothing and footwear,2012,7034.6
Washington,WA, 53000,Gasoline and other energy goods,2012,7492.4
Washington,WA, 53000,Other nondurable goods,2012,16659.8
Washington,WA, 53000,Services,2012,177698.3
Washington,WA, 53000,Household consumption expenditures (for services),2012,168870.9
Washington,WA, 53000,Housing and utilities,2012,51128.6
Washington,WA, 53000,Health care,2012,43279.6
Washington,WA, 53000,Transportation services,2012,9546.5
Washington,WA, 53000,Recreation services,2012,11207.5
Washington,WA, 53000,Food services and accommodations,2012,15586.3
Washington,WA, 53000,Financial services and insurance,2012,17642.5
Washington,WA, 53000,Other services,2012,20479.8
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2012,8827.4
Washington,WA, 53000,Gross output of nonprofit institutions,2012,27550.5
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2012,18723.1
Washington,WA, 53000,Personal consumption expenditures,2013,266698.4
Washington,WA, 53000,Goods,2013,83433.3
Washington,WA, 53000,Durable goods,2013,29433.3
Washington,WA, 53000,Motor vehicles and parts,2013,8352.2
Washington,WA, 53000,Furnishings and durable household equipment,2013,6183.9
Washington,WA, 53000,Recreational goods and vehicles,2013,11128.8
Washington,WA, 53000,Other durable goods,2013,3768.3
Washington,WA, 53000,Nondurable goods,2013,54000.1
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2013,22042.7
Washington,WA, 53000,Clothing and footwear,2013,7323.4
Washington,WA, 53000,Gasoline and other energy goods,2013,7555.9
Washington,WA, 53000,Other nondurable goods,2013,17078.1
Washington,WA, 53000,Services,2013,183265.1
Washington,WA, 53000,Household consumption expenditures (for services),2013,173835.1
Washington,WA, 53000,Housing and utilities,2013,52728.3
Washington,WA, 53000,Health care,2013,43970.6
Washington,WA, 53000,Transportation services,2013,10122.8
Washington,WA, 53000,Recreation services,2013,11731.3
Washington,WA, 53000,Food services and accommodations,2013,15982.9
Washington,WA, 53000,Financial services and insurance,2013,18663.1
Washington,WA, 53000,Other services,2013,20636.3
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2013,9429.9
Washington,WA, 53000,Gross output of nonprofit institutions,2013,28769.7
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2013,19339.8
Washington,WA, 53000,Personal consumption expenditures,2014,279551.7
Washington,WA, 53000,Goods,2014,86349.5
Washington,WA, 53000,Durable goods,2014,31078.4
Washington,WA, 53000,Motor vehicles and parts,2014,8793.9
Washington,WA, 53000,Furnishings and durable household equipment,2014,6506.6
Washington,WA, 53000,Recreational goods and vehicles,2014,11920.4
Washington,WA, 53000,Other durable goods,2014,3857.5
Washington,WA, 53000,Nondurable goods,2014,55271.1
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2014,22650.5
Washington,WA, 53000,Clothing and footwear,2014,7381.1
Washington,WA, 53000,Gasoline and other energy goods,2014,7261.5
Washington,WA, 53000,Other nondurable goods,2014,17978.1
Washington,WA, 53000,Services,2014,193202.2
Washington,WA, 53000,Household consumption expenditures (for services),2014,183325.7
Washington,WA, 53000,Housing and utilities,2014,55032.3
Washington,WA, 53000,Health care,2014,46080.5
Washington,WA, 53000,Transportation services,2014,10649.3
Washington,WA, 53000,Recreation services,2014,12515.6
Washington,WA, 53000,Food services and accommodations,2014,16970.9
Washington,WA, 53000,Financial services and insurance,2014,20106.9
Washington,WA, 53000,Other services,2014,21970.2
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2014,9876.6
Washington,WA, 53000,Gross output of nonprofit institutions,2014,30072.2
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2014,20195.7
Washington,WA, 53000,Personal consumption expenditures,2015,294302.9
Washington,WA, 53000,Goods,2015,87614.0
Washington,WA, 53000,Durable goods,2015,32512.0
Washington,WA, 53000,Motor vehicles and parts,2015,9482.7
Washington,WA, 53000,Furnishings and durable household equipment,2015,6957.6
Washington,WA, 53000,Recreational goods and vehicles,2015,12164.5
Washington,WA, 53000,Other durable goods,2015,3907.2
Washington,WA, 53000,Nondurable goods,2015,55102.0
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2015,23054.8
Washington,WA, 53000,Clothing and footwear,2015,7409.2
Washington,WA, 53000,Gasoline and other energy goods,2015,5668.3
Washington,WA, 53000,Other nondurable goods,2015,18969.7
Washington,WA, 53000,Services,2015,206688.9
Washington,WA, 53000,Household consumption expenditures (for services),2015,195910.8
Washington,WA, 53000,Housing and utilities,2015,58650.3
Washington,WA, 53000,Health care,2015,49145.7
Washington,WA, 53000,Transportation services,2015,11333.5
Washington,WA, 53000,Recreation services,2015,13341.2
Washington,WA, 53000,Food services and accommodations,2015,18556.1
Washington,WA, 53000,Financial services and insurance,2015,21482.4
Washington,WA, 53000,Other services,2015,23401.6
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2015,10778.1
Washington,WA, 53000,Gross output of nonprofit institutions,2015,32610.0
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2015,21831.9
Washington,WA, 53000,Personal consumption expenditures,2016,309656.8
Washington,WA, 53000,Goods,2016,90480.6
Washington,WA, 53000,Durable goods,2016,34671.8
Washington,WA, 53000,Motor vehicles and parts,2016,9940.2
Washington,WA, 53000,Furnishings and durable household equipment,2016,7536.4
Washington,WA, 53000,Recreational goods and vehicles,2016,13129.9
Washington,WA, 53000,Other durable goods,2016,4065.3
Washington,WA, 53000,Nondurable goods,2016,55808.8
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2016,23394.3
Washington,WA, 53000,Clothing and footwear,2016,7577.2
Washington,WA, 53000,Gasoline and other energy goods,2016,5062.0
Washington,WA, 53000,Other nondurable goods,2016,19775.3
Washington,WA, 53000,Services,2016,219176.2
Washington,WA, 53000,Household consumption expenditures (for services),2016,207517.2
Washington,WA, 53000,Housing and utilities,2016,61951.0
Washington,WA, 53000,Health care,2016,52315.9
Washington,WA, 53000,Transportation services,2016,12189.4
Washington,WA, 53000,Recreation services,2016,14411.9
Washington,WA, 53000,Food services and accommodations,2016,19902.2
Washington,WA, 53000,Financial services and insurance,2016,21804.0
Washington,WA, 53000,Other services,2016,24942.9
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2016,11659.0
Washington,WA, 53000,Gross output of nonprofit institutions,2016,34969.3
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2016,23310.3
Washington,WA, 53000,Personal consumption expenditures,2017,328690.6
Washington,WA, 53000,Goods,2017,96443.7
Washington,WA, 53000,Durable goods,2017,37782.1
Washington,WA, 53000,Motor vehicles and parts,2017,10569.5
Washington,WA, 53000,Furnishings and durable household equipment,2017,8098.9
Washington,WA, 53000,Recreational goods and vehicles,2017,14892.8
Washington,WA, 53000,Other durable goods,2017,4221.0
Washington,WA, 53000,Nondurable goods,2017,58661.5
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2017,23900.2
Washington,WA, 53000,Clothing and footwear,2017,7900.2
Washington,WA, 53000,Gasoline and other energy goods,2017,5990.4
Washington,WA, 53000,Other nondurable goods,2017,20870.7
Washington,WA, 53000,Services,2017,232246.9
Washington,WA, 53000,Household consumption expenditures (for services),2017,219816.0
Washington,WA, 53000,Housing and utilities,2017,65840.6
Washington,WA, 53000,Health care,2017,54892.8
Washington,WA, 53000,Transportation services,2017,12966.1
Washington,WA, 53000,Recreation services,2017,15074.4
Washington,WA, 53000,Food services and accommodations,2017,21800.6
Washington,WA, 53000,Financial services and insurance,2017,22873.8
Washington,WA, 53000,Other services,2017,26367.8
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2017,12430.9
Washington,WA, 53000,Gross output of nonprofit institutions,2017,37132.8
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2017,24701.8
Washington,WA, 53000,Personal consumption expenditures,2018,348970.0
Washington,WA, 53000,Goods,2018,103580.9
Washington,WA, 53000,Durable goods,2018,41525.8
Washington,WA, 53000,Motor vehicles and parts,2018,10980.4
Washington,WA, 53000,Furnishings and durable household equipment,2018,8704.0
Washington,WA, 53000,Recreational goods and vehicles,2018,17366.5
Washington,WA, 53000,Other durable goods,2018,4474.9
Washington,WA, 53000,Nondurable goods,2018,62055.1
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2018,24889.8
Washington,WA, 53000,Clothing and footwear,2018,8372.1
Washington,WA, 53000,Gasoline and other energy goods,2018,6852.0
Washington,WA, 53000,Other nondurable goods,2018,21941.2
Washington,WA, 53000,Services,2018,245389.1
Washington,WA, 53000,Household consumption expenditures (for services),2018,232382.9
Washington,WA, 53000,Housing and utilities,2018,69133.9
Washington,WA, 53000,Health care,2018,58125.7
Washington,WA, 53000,Transportation services,2018,13888.8
Washington,WA, 53000,Recreation services,2018,15946.1
Washington,WA, 53000,Food services and accommodations,2018,23303.6
Washington,WA, 53000,Financial services and insurance,2018,23662.7
Washington,WA, 53000,Other services,2018,28322.0
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2018,13006.2
Washington,WA, 53000,Gross output of nonprofit institutions,2018,39367.4
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2018,26361.2
Washington,WA, 53000,Personal consumption expenditures,2019,367599.2
Washington,WA, 53000,Goods,2019,108536.1
Washington,WA, 53000,Durable goods,2019,44360.2
Washington,WA, 53000,Motor vehicles and parts,2019,10862.6
Washington,WA, 53000,Furnishings and durable household equipment,2019,9055.3
Washington,WA, 53000,Recreational goods and vehicles,2019,19833.4
Washington,WA, 53000,Other durable goods,2019,4608.9
Washington,WA, 53000,Nondurable goods,2019,64175.9
Washington,WA, 53000,Food and beverages purchased for off-premises consumption,2019,25663.0
Washington,WA, 53000,Clothing and footwear,2019,8617.2
Washington,WA, 53000,Gasoline and other energy goods,2019,6552.6
Washington,WA, 53000,Other nondurable goods,2019,23343.2
Washington,WA, 53000,Services,2019,259063.0
Washington,WA, 53000,Household consumption expenditures (for services),2019,245780.8
Washington,WA, 53000,Housing and utilities,2019,72992.1
Washington,WA, 53000,Health care,2019,61904.2
Washington,WA, 53000,Transportation services,2019,14693.7
Washington,WA, 53000,Recreation services,2019,16679.2
Washington,WA, 53000,Food services and accommodations,2019,24327.2
Washington,WA, 53000,Financial services and insurance,2019,24830.3
Washington,WA, 53000,Other services,2019,30354.1
Washington,WA, 53000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2019,13282.2
Washington,WA, 53000,Gross output of nonprofit institutions,2019,41627.2
Washington,WA, 53000,Less: Receipts from sales of goods and services by nonprofit institutions,2019,28344.9
West Virginia,WV, 54000,Personal consumption expenditures,1997,28766.8
West Virginia,WV, 54000,Goods,1997,11786.3
West Virginia,WV, 54000,Durable goods,1997,3857.6
West Virginia,WV, 54000,Motor vehicles and parts,1997,1829.5
West Virginia,WV, 54000,Furnishings and durable household equipment,1997,830.5
West Virginia,WV, 54000,Recreational goods and vehicles,1997,771.0
West Virginia,WV, 54000,Other durable goods,1997,426.6
West Virginia,WV, 54000,Nondurable goods,1997,7928.7
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,1997,3086.6
West Virginia,WV, 54000,Clothing and footwear,1997,1096.7
West Virginia,WV, 54000,Gasoline and other energy goods,1997,1034.0
West Virginia,WV, 54000,Other nondurable goods,1997,2711.4
West Virginia,WV, 54000,Services,1997,16980.5
West Virginia,WV, 54000,Household consumption expenditures (for services),1997,15967.5
West Virginia,WV, 54000,Housing and utilities,1997,4037.1
West Virginia,WV, 54000,Health care,1997,5451.0
West Virginia,WV, 54000,Transportation services,1997,485.4
West Virginia,WV, 54000,Recreation services,1997,675.8
West Virginia,WV, 54000,Food services and accommodations,1997,1728.3
West Virginia,WV, 54000,Financial services and insurance,1997,1587.7
West Virginia,WV, 54000,Other services,1997,2002.1
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1997,1013.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,1997,2881.0
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,1997,1868.0
West Virginia,WV, 54000,Personal consumption expenditures,1998,30116.4
West Virginia,WV, 54000,Goods,1998,12147.9
West Virginia,WV, 54000,Durable goods,1998,4095.5
West Virginia,WV, 54000,Motor vehicles and parts,1998,1940.5
West Virginia,WV, 54000,Furnishings and durable household equipment,1998,854.1
West Virginia,WV, 54000,Recreational goods and vehicles,1998,832.5
West Virginia,WV, 54000,Other durable goods,1998,468.4
West Virginia,WV, 54000,Nondurable goods,1998,8052.5
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,1998,3110.4
West Virginia,WV, 54000,Clothing and footwear,1998,1156.2
West Virginia,WV, 54000,Gasoline and other energy goods,1998,919.7
West Virginia,WV, 54000,Other nondurable goods,1998,2866.1
West Virginia,WV, 54000,Services,1998,17968.5
West Virginia,WV, 54000,Household consumption expenditures (for services),1998,16897.5
West Virginia,WV, 54000,Housing and utilities,1998,4215.4
West Virginia,WV, 54000,Health care,1998,5740.8
West Virginia,WV, 54000,Transportation services,1998,528.5
West Virginia,WV, 54000,Recreation services,1998,730.8
West Virginia,WV, 54000,Food services and accommodations,1998,1799.2
West Virginia,WV, 54000,Financial services and insurance,1998,1756.0
West Virginia,WV, 54000,Other services,1998,2126.7
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1998,1071.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,1998,2956.0
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,1998,1885.0
West Virginia,WV, 54000,Personal consumption expenditures,1999,31854.3
West Virginia,WV, 54000,Goods,1999,12858.2
West Virginia,WV, 54000,Durable goods,1999,4348.8
West Virginia,WV, 54000,Motor vehicles and parts,1999,2058.6
West Virginia,WV, 54000,Furnishings and durable household equipment,1999,907.2
West Virginia,WV, 54000,Recreational goods and vehicles,1999,880.7
West Virginia,WV, 54000,Other durable goods,1999,502.4
West Virginia,WV, 54000,Nondurable goods,1999,8509.4
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,1999,3194.8
West Virginia,WV, 54000,Clothing and footwear,1999,1189.6
West Virginia,WV, 54000,Gasoline and other energy goods,1999,1019.5
West Virginia,WV, 54000,Other nondurable goods,1999,3105.6
West Virginia,WV, 54000,Services,1999,18996.1
West Virginia,WV, 54000,Household consumption expenditures (for services),1999,17761.1
West Virginia,WV, 54000,Housing and utilities,1999,4467.8
West Virginia,WV, 54000,Health care,1999,5928.1
West Virginia,WV, 54000,Transportation services,1999,584.8
West Virginia,WV, 54000,Recreation services,1999,809.0
West Virginia,WV, 54000,Food services and accommodations,1999,1862.3
West Virginia,WV, 54000,Financial services and insurance,1999,1926.3
West Virginia,WV, 54000,Other services,1999,2182.9
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1999,1235.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,1999,3211.0
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,1999,1976.0
West Virginia,WV, 54000,Personal consumption expenditures,2000,33653.1
West Virginia,WV, 54000,Goods,2000,13511.7
West Virginia,WV, 54000,Durable goods,2000,4521.8
West Virginia,WV, 54000,Motor vehicles and parts,2000,2071.2
West Virginia,WV, 54000,Furnishings and durable household equipment,2000,961.2
West Virginia,WV, 54000,Recreational goods and vehicles,2000,950.3
West Virginia,WV, 54000,Other durable goods,2000,539.2
West Virginia,WV, 54000,Nondurable goods,2000,8989.9
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2000,3268.2
West Virginia,WV, 54000,Clothing and footwear,2000,1227.8
West Virginia,WV, 54000,Gasoline and other energy goods,2000,1236.5
West Virginia,WV, 54000,Other nondurable goods,2000,3257.4
West Virginia,WV, 54000,Services,2000,20141.4
West Virginia,WV, 54000,Household consumption expenditures (for services),2000,18809.4
West Virginia,WV, 54000,Housing and utilities,2000,4725.7
West Virginia,WV, 54000,Health care,2000,6232.9
West Virginia,WV, 54000,Transportation services,2000,611.1
West Virginia,WV, 54000,Recreation services,2000,904.4
West Virginia,WV, 54000,Food services and accommodations,2000,1958.4
West Virginia,WV, 54000,Financial services and insurance,2000,2129.0
West Virginia,WV, 54000,Other services,2000,2247.9
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2000,1332.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,2000,3366.0
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,2000,2034.0
West Virginia,WV, 54000,Personal consumption expenditures,2001,35070.1
West Virginia,WV, 54000,Goods,2001,13728.4
West Virginia,WV, 54000,Durable goods,2001,4604.7
West Virginia,WV, 54000,Motor vehicles and parts,2001,2194.1
West Virginia,WV, 54000,Furnishings and durable household equipment,2001,938.9
West Virginia,WV, 54000,Recreational goods and vehicles,2001,955.9
West Virginia,WV, 54000,Other durable goods,2001,515.8
West Virginia,WV, 54000,Nondurable goods,2001,9123.8
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2001,3280.0
West Virginia,WV, 54000,Clothing and footwear,2001,1194.8
West Virginia,WV, 54000,Gasoline and other energy goods,2001,1212.6
West Virginia,WV, 54000,Other nondurable goods,2001,3436.4
West Virginia,WV, 54000,Services,2001,21341.7
West Virginia,WV, 54000,Household consumption expenditures (for services),2001,19861.7
West Virginia,WV, 54000,Housing and utilities,2001,5025.8
West Virginia,WV, 54000,Health care,2001,6719.8
West Virginia,WV, 54000,Transportation services,2001,640.3
West Virginia,WV, 54000,Recreation services,2001,1005.2
West Virginia,WV, 54000,Food services and accommodations,2001,1992.7
West Virginia,WV, 54000,Financial services and insurance,2001,2021.1
West Virginia,WV, 54000,Other services,2001,2456.8
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2001,1480.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,2001,3626.0
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,2001,2146.0
West Virginia,WV, 54000,Personal consumption expenditures,2002,36788.2
West Virginia,WV, 54000,Goods,2002,14248.9
West Virginia,WV, 54000,Durable goods,2002,4883.3
West Virginia,WV, 54000,Motor vehicles and parts,2002,2299.1
West Virginia,WV, 54000,Furnishings and durable household equipment,2002,1021.5
West Virginia,WV, 54000,Recreational goods and vehicles,2002,1019.6
West Virginia,WV, 54000,Other durable goods,2002,543.0
West Virginia,WV, 54000,Nondurable goods,2002,9365.7
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2002,3323.5
West Virginia,WV, 54000,Clothing and footwear,2002,1196.3
West Virginia,WV, 54000,Gasoline and other energy goods,2002,1176.8
West Virginia,WV, 54000,Other nondurable goods,2002,3669.1
West Virginia,WV, 54000,Services,2002,22539.3
West Virginia,WV, 54000,Household consumption expenditures (for services),2002,20977.2
West Virginia,WV, 54000,Housing and utilities,2002,5238.7
West Virginia,WV, 54000,Health care,2002,7222.8
West Virginia,WV, 54000,Transportation services,2002,647.6
West Virginia,WV, 54000,Recreation services,2002,1110.4
West Virginia,WV, 54000,Food services and accommodations,2002,2093.2
West Virginia,WV, 54000,Financial services and insurance,2002,2038.2
West Virginia,WV, 54000,Other services,2002,2626.3
